"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","recordedBy","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","nomenclaturalCode","institutionCode","http...unknown.org.crawl_attempt","locality","gbifID","language","collectionCode","occurrenceID","type","name","infraspecificEpithet","institutionKey","collectionKey","preparations","http...unknown.org.localId","habitat","verbatimEventDate","municipality","disposition","reproductiveCondition","verbatimTaxonRank","identifiedBy","recordNumber","fieldNumber","projectId","dynamicProperties","eventRemarks","fieldNotes","identificationRemarks","depth","depthAccuracy","rightsHolder","ownerInstitutionCode","occurrenceRemarks","collectionID","networkKeys","higherGeography","recordedByIDs.type","recordedByIDs.value","http...unknown.org.declaredCount","higherClassification","dateIdentified","georeferencedBy","county","verbatimCoordinateSystem","http...unknown.org.griddedDataset","taxonID","verbatimIdentification","acceptedNameUsageID","bibliographicCitation","gadm","previousIdentifications","locationID","typeStatus","otherCatalogNumbers","http...unknown.org.dateLastUpdated","http...unknown.org.code","http...unknown.org.conceptualSchema","http...unknown.org.maxSearchResponseRecords","identificationID","coordinatePrecision","references","verbatimElevation","georeferenceRemarks","accessRights","locationRemarks","organismQuantity","organismQuantityType","http...unknown.org.download","datasetTitle","http...unknown.org.orphanEndpoint","http...unknown.org.status"
"30974708","Ononis tridentata L.",40.07,-0.81,"cdc,gass84,osiic,colmafu,inmafu","835852b2-f762-11e1-a439-00145eb45e9a","30b36805-4849-4abb-a39c-01b3a7fa3f2e","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.890+00:00","2026-04-24T04:49:55.592+00:00",354,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707,1050,0,"EUROPE","Teruel",1991,11,2,"1991-11-02",306,306,"2016-09-02T14:57:01.000+00:00","2026-04-24T04:49:55.592+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"5A555BBB-9329-49A0-80B0-761148151D9A","none","none",FALSE,NA,NA,"M.B.Crespo","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","5A555BBB-9329-49A0-80B0-761148151D9A","660-1",NA,NA,"ABH","360","Manzanera; Los Planos","30974708",NA,"ABH","5A555BBB-9329-49A0-80B0-761148151D9A",NA,"Ononis tridentata L.",NA,"8aa53465-012a-4394-bc5a-5f99beee1ce7","189e886d-b24c-4f29-8ee3-3827e567e7df",NA,"ABH",NA,"2/11/1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3713860286","Ononis tridentata L.",37.09,-2.08,"cdc,gass84,mdativ,osiic,incomis,inmafu","83504144-f762-11e1-a439-00145eb45e9a","c1564d80-1b9d-471c-b84d-8d5dd2efbf0a","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.938+00:00","2026-04-24T07:24:37.674+00:00",344,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",71,NA,NA,"EUROPE","ALMERíA",1990,5,13,"1990-05-13",133,133,NA,"2026-04-24T07:24:37.674+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"65AFE537-8999-49AC-B67E-9929FB1EC71F","none","none",FALSE,NA,"Herbario de la Universidad de Almería","L. Posadas & P. Soria","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","65AFE537-8999-49AC-B67E-9929FB1EC71F","23862-1",NA,NA,"JP","350","Río de Aguas","3713860286","es","HUAL","65AFE537-8999-49AC-B67E-9929FB1EC71F","PhysicalObject","Ononis tridentata L.",NA,"a8343e51-cda3-4e7a-9eb6-4431f432fde4",NA,"Pliego","HUAL","yeseras","13/05/1990","Sorbas",NA,NA,NA,"L. Posadas & P. Soria",NA,NA,"HUAL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895185055","Ononis tridentata L.",40.04,-0.48,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:12.625+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",7071,550,0,"EUROPE","Castelló",1990,6,5,"1990-06-05",156,156,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:12.625+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"60E4D154-FE13-4CCC-9F96-DDD8712BBE43","none","none",TRUE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","A. Aguilella","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","60E4D154-FE13-4CCC-9F96-DDD8712BBE43","16860-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Montanejos (L´Alt Millars),","895185055","es","VAL","60E4D154-FE13-4CCC-9F96-DDD8712BBE43","PhysicalObject","Ononis tridentata L.",NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","Pliego","VAL",NA,"05061990","Montanejos (Alt Millars)","in collection",NA,NA,NA,NA,"AAP-6629",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851351705","Ononis tridentata L.",39.52,-1.55,"cdc,gass84,mdativ,osiic,colmafu,inmafu","7b74be32-f762-11e1-a439-00145eb45e9a","730cd32c-627f-44a8-9d93-fcfb23ade969","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T20:40:41.625+00:00","2026-04-29T14:09:00.548+00:00",434,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",7071,800,0,"EUROPE","Valencia",1990,6,30,"1990-06-30",181,181,NA,"2026-04-29T14:09:00.548+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"586E235C-00B0-4AA3-AB61-E63E9C76D33B","none","none",FALSE,"doi:10.15470/j3rugb","Colección de plantas vasculares del Herbario Jaime Andrés Rodríguez. LEB","E.García Navarro","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","586E235C-00B0-4AA3-AB61-E63E9C76D33B","50119-1",NA,NA,"LEB","440","Venta del Moro. Los Cuchillos","1851351705","ES","LEB","586E235C-00B0-4AA3-AB61-E63E9C76D33B","PhysicalObject","Ononis tridentata L.",NA,"2af539a2-4f55-473c-9ad2-9ee7b20cb63a","1ba310c1-85e9-4c21-810b-09b5da025e80","Pliego","LEB",NA,"30-06-1990",NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29716759","Ononis tridentata L.",39.33,-1.09,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:11.024+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",7071,600,0,"EUROPE","València",1990,7,30,"1990-07-30",211,211,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:11.024+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"4673DCDB-5B84-44D6-B441-496E2918A859","none","none",TRUE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","García Navarro","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","4673DCDB-5B84-44D6-B441-496E2918A859","91540-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Requena; Casas del Río","29716759","es","VAL","4673DCDB-5B84-44D6-B441-496E2918A859","PhysicalObject","Ononis tridentata L.",NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","Pliego","VAL",NA,"30/07/1990","Requena (Plana d´Utiel-Requena)","in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ex VAB-951635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851360774","Ononis tridentata L.",41.59,-4.5,"cdc,gass84,mdativ,osiic,colmafu,inmafu","7b74be32-f762-11e1-a439-00145eb45e9a","730cd32c-627f-44a8-9d93-fcfb23ade969","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T20:40:41.625+00:00","2026-04-29T14:09:04.033+00:00",434,"PRESERVED_SPECIMEN",1,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",7071,NA,NA,"EUROPE","Valladolid",1990,7,8,"1990-07-08",189,189,NA,"2026-04-29T14:09:04.033+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"723D21A1-5760-41BC-080E-0046A81D451D","none","none",FALSE,"doi:10.15470/j3rugb","Colección de plantas vasculares del Herbario Jaime Andrés Rodríguez. LEB","A.Úbeda","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","723D21A1-5760-41BC-080E-0046A81D451D","51497-1",NA,NA,"LEB","440","Tudela de Duero","1851360774","ES","LEB","723D21A1-5760-41BC-080E-0046A81D451D","PhysicalObject","Ononis tridentata L.",NA,"2af539a2-4f55-473c-9ad2-9ee7b20cb63a","1ba310c1-85e9-4c21-810b-09b5da025e80","Pliego","LEB","Cerro yesífero","08-07-1990",NA,"in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30640802","Ononis tridentata L.",41.5688748,-0.5411668,"cdc,cdrep,inmano","834dcb62-f762-11e1-a439-00145eb45e9a","e8fb330c-5750-4698-afba-5438618af521","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:26.846+00:00","2026-04-24T06:43:57.110+00:00",400,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",7071,NA,NA,"EUROPE","Zaragoza",1989,4,29,"1989-04-29",119,119,"2021-06-08T10:49:06.000+00:00","2026-04-24T06:43:57.110+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"7C61A62D-ED30-4FC1-A785-0EBA7925F48F","none","none",FALSE,"doi:10.15468/xtjld4","Herbario BIO de Plantas Vasculares (BIO), Universidad del Pais Vasco (UPV/EHU)","J. Loidi|M. Herrera","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","7C61A62D-ED30-4FC1-A785-0EBA7925F48F","5215-1","e8fb330c-5750-4698-afba-5438618af521","ICBN","Universidad del Pais Vasco (UPV/EHU)","406","Osera","30640802","es | en","BIO","7C61A62D-ED30-4FC1-A785-0EBA7925F48F","PhysicalObject","Ononis tridentata L.",NA,NA,NA,"Pliego","BIO","Yesos","29/04/1989",NA,"in collection","non-reproductive",NA,"J. Loidi|M. Herrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5890538367","Ononis tridentata L.",39.1588138,-1.6511466,"cdc,cdrep,iddativ,colmafu,inmafu","c3b131e0-e7fd-48de-bafb-6ce794018af9","245ca00d-9f35-4094-886c-f1df056cd684","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-22T03:29:58.225+00:00","2026-04-24T07:53:54.628+00:00",159,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707,NA,NA,"EUROPE","Albacete",1989,6,22,"1989-06-22",173,173,"2025-03-07T14:13:58.000+00:00","2026-04-24T07:53:54.628+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"43984C2D-B44C-4B87-A288-A59F40E03E94","none","none",FALSE,"doi:10.15470/wiadvo","Universidad de Jaén - Herbario de la Universidad de Jaén (JAEN)","R. Molina Cantos","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","43984C2D-B44C-4B87-A288-A59F40E03E94","957905-1",NA,NA,"JAEN","181","Valdeganga","5890538367","es","JAEN","43984C2D-B44C-4B87-A288-A59F40E03E94","PhysicalObject","Ononis tridentata L.",NA,"49a198b0-7ef5-45bb-8685-70c360fe8d82","aa248eeb-5d01-4120-8edb-82a10e430533",NA,NA,"Romeral-coscojar sobre yesos","22/06/1989","Valdeganga",NA,NA,NA,"R. Molina Cantos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ex Herbario E.U. Profesorado EGB (UCLM, Albacete),",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29716758","Ononis tridentata L.",39.78,-1.19,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:16.742+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",7071,700,0,"EUROPE","València",1989,7,4,"1989-07-04",185,185,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:16.742+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"95C06F49-0834-4415-8FC9-182592BFF3AA","none","none",TRUE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","García Navarro","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","95C06F49-0834-4415-8FC9-182592BFF3AA","91530-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Sinarcas; valle del Regajo","29716758","es","VAL","95C06F49-0834-4415-8FC9-182592BFF3AA","PhysicalObject","Ononis tridentata L.",NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","Pliego","VAL",NA,"04/07/1989","Sinarcas (Plana d´Utiel-Requena)","in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ex VAB-951625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30639238","Ononis tridentata L.",42.4888873,-1.3011996,"cdc,cdrep,inmano","834dcb62-f762-11e1-a439-00145eb45e9a","e8fb330c-5750-4698-afba-5438618af521","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:26.846+00:00","2026-04-24T06:43:58.643+00:00",400,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707,800,0,"EUROPE","Nafarroa",1989,7,24,"1989-07-24",205,205,"2021-06-08T10:49:06.000+00:00","2026-04-24T06:43:58.643+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"EBE5C058-8413-47C1-BFAD-00E81B501D9A","none","none",FALSE,"doi:10.15468/xtjld4","Herbario BIO de Plantas Vasculares (BIO), Universidad del Pais Vasco (UPV/EHU)","J.M. Vadillo|F. Silván|F. Donoso","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","EBE5C058-8413-47C1-BFAD-00E81B501D9A","20665-1","e8fb330c-5750-4698-afba-5438618af521","ICBN","Universidad del Pais Vasco (UPV/EHU)","406","Javier, Peña","30639238","es | en","BIO","EBE5C058-8413-47C1-BFAD-00E81B501D9A","PhysicalObject","Ononis tridentata L.",NA,NA,NA,"Pliego","BIO","Roca","24/07/1989",NA,"in collection","fruit-bearing",NA,"J.M. Vadillo|F. Silván|F. Donoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29716538","Ononis tridentata L.",42.01,0.16,"cdc,gass84,colmafu,inmafu","834a4794-f762-11e1-a439-00145eb45e9a","8209258a-80e8-4094-aba2-a3febe5ed45b","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:24.691+00:00","2026-04-24T10:27:20.132+00:00",375,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",7071,380,0,"EUROPE","Huesca",1989,9,15,"1989-09-15",258,258,"2025-11-03T14:20:45.000+00:00","2026-04-24T10:27:20.132+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"C02FA6DC-DB33-475F-AC31-82D07AB712B1","none","none",FALSE,NA,"Colección de plantas vasculares del herbario de la Universitat de València (VAL)","Campo","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","C02FA6DC-DB33-475F-AC31-82D07AB712B1","67843-1","https://www.gbif.org/publisher/8209258a-80e8-4094-aba2-a3febe5ed45b",NA,"VAL","391","Barbastro;","29716538","es","VAL","C02FA6DC-DB33-475F-AC31-82D07AB712B1","PhysicalObject","Ononis tridentata L.",NA,"c645b060-c130-45ee-97ab-b9fc94393523","6ceb64b5-0201-4a27-bcdb-8d62035e35d5","Pliego","VAL","Matorral seco sobre marga","15/09/1989","Barbastro (Somontano-Barbastro)","in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ex VAB-901064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1936441254","Ononis tridentata L.",41.3354,-1.7106,"cdc,gass84,inmano","834c9918-f762-11e1-a439-00145eb45e9a","0363cbd4-f666-455e-8e86-0bbddcf51950","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-18T01:37:27.366+00:00","2026-04-24T05:21:18.119+00:00",423,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",NA,NA,NA,"EUROPE","Zaragoza",1988,6,18,"1988-06-18",170,170,NA,"2026-04-24T05:21:18.119+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"4d330eb1-20fe-11e3-9e2e-000c29035824","none","none",FALSE,"834c9918-f762-11e1-a439-00145eb45e9a",NA,"A. Rubio","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","4d330eb1-20fe-11e3-9e2e-000c29035824","MA-01-00554848","0363cbd4-f666-455e-8e86-0bbddcf51950",NA,"MA","429","Calatayud - Terrer","1936441254","es","MA","4d330eb1-20fe-11e3-9e2e-000c29035824","Collection","Ononis tridentata L.",NA,NA,NA,NA,"MA",NA,"18-06-1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MA",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2977272",NA,NA,NA,NA,NA,NA,NA,"MA-554848-1",NA,NA,NA,NA,"bc9643b2-20fe-11e3-9e2e-000c29035824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960570640","Ononis tridentata L.",41.342,-1.703,"cdc,gass84,mdativ,colmafu,inmafu","ceff8c75-950b-4405-a116-60247d1adacb","21936918-2ce6-4314-a15e-91f9f6735361","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-05-08T11:20:57.240+00:00","2026-05-08T11:22:44.559+00:00",281,"PRESERVED_SPECIMEN",NA,"PRESENT",2977272,6,7707728,220,1370,5386,2977094,2977272,2977272,"Ononis tridentata L.","Plantae","Tracheophyta","Fabales","Fabaceae","Ononis","Ononis tridentata","Ononis","tridentata","SPECIES","ACCEPTED",707.11,NA,NA,"EUROPE","Zaragoza",1988,6,18,"1988-06-18",170,170,NA,"2026-05-08T11:22:44.559+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"6330842C-A07D-4C4C-9AA0-06C2A624F75E","none","none",FALSE,"doi:10.15470/akznrb","Herbario de la Facultad de Ciencias Biológicas de la Universidad Complutense de Madrid (MACB)","A. Rubio","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","6330842C-A07D-4C4C-9AA0-06C2A624F75E","31434-1","https://www.gbif.org/publisher/21936918-2ce6-4314-a15e-91f9f6735361",NA,"MACB","281","Calatayid-Terrer","2960570640","es","MACB","6330842C-A07D-4C4C-9AA0-06C2A624F75E","PhysicalObject","Ononis tridentata L.",NA,"8ccf3bd0-c0ae-437e-9948-8cc60608f14b","7302692a-9ae7-43ed-9449-c5c5626921fc",NA,NA,NA,"18/06/1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
