"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","individualCount","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","isInCluster","datasetID","datasetName","recordedBy","nucleotideSequence","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","nomenclaturalCode","institutionCode","http...unknown.org.crawl_attempt","locality","gbifID","language","collectionCode","occurrenceID","type","name","institutionKey","collectionKey","preparations","http...unknown.org.localId","habitat","verbatimEventDate","municipality","disposition","reproductiveCondition","projectId","identifiedBy","recordNumber","fieldNumber","verbatimTaxonRank","networkKeys","gadm","higherGeography","recordedByIDs.type","recordedByIDs.value","http...unknown.org.declaredCount","higherClassification","dateIdentified","dynamicProperties","georeferencedBy","rightsHolder","county","verbatimCoordinateSystem","http...unknown.org.griddedDataset","taxonID","verbatimIdentification","acceptedNameUsageID","bibliographicCitation","occurrenceRemarks","depth","depthAccuracy","ownerInstitutionCode","collectionID","previousIdentifications","locationID","http...unknown.org.status","http...unknown.org.crawlerDwcaCacheTime","http...unknown.org.orphanEndpoint","otherCatalogNumbers","identificationID","fieldNotes","identificationRemarks","verbatimElevation","infraspecificEpithet","coordinatePrecision","http...unknown.org.dateLastUpdated","eventRemarks","http...unknown.org.code","http...unknown.org.conceptualSchema","http...unknown.org.maxSearchResponseRecords","georeferenceRemarks","distanceFromCentroidInMeters","verbatimLocality","references","identifiedByIDs.type","identifiedByIDs.value","accessRights","http...unknown.org.download","datasetTitle"
"767269204","Herniaria fruticosa subsp. erecta (Willk.) Batt.",37.981686,-1.242,"cdc,gass84,rdativ,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:16.803+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7922689,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SUBSPECIES","SYNONYM",1900,1,0,"EUROPE","Mu",NA,NA,NA,NA,NA,NA,"2009-06-01T13:38:35.000+00:00","2026-04-24T07:29:16.803+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:3109-1","none","none",FALSE,NA,NA,"S.Rivas Goday & F.Bellot","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:3109-1","3109-1",NA,NA,"PAMP","422","Alcantarilla; Alcantarilla, ctra. de Mula","767269204","es","vascular","PAMP:vascular:3109-1",NA,"Herniaria fruticosa subsp. erecta (Willk.) Batt.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yeseras",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"erecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270196","Herniaria fruticosa L.",42.181977,-1.524415,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:16.875+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",2000,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:29:16.875+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32745-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32745-1","32745-1",NA,NA,"PAMP","422","La Blanca, Los Aguilares","767270196","es","vascular","PAMP:vascular:32745-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matorral",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270197","Herniaria fruticosa L.",42.211019,-1.467225,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:02.291+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",4500,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:29:02.291+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32746-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32746-1","32746-1",NA,NA,"PAMP","422","Bardenas Reales; Bardena Blanca, Polígono de Tiro","767270197","es","vascular","PAMP:vascular:32746-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matorral con esparto",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270198","Herniaria fruticosa L.",42.211019,-1.467225,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:11.359+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",4500,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:29:11.359+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32747-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32747-1","32747-1",NA,NA,"PAMP","422","Bardenas Reales; Bardena Blanca, Polígono de Tiro","767270198","es","vascular","PAMP:vascular:32747-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"espartal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270199","Herniaria fruticosa L.",42.183226,-1.497177,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:28:51.812+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",11500,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:28:51.812+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32748-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32748-1","32748-1",NA,NA,"PAMP","422","La Blanca","767270199","es","vascular","PAMP:vascular:32748-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270200","Herniaria fruticosa L.",42.350474,-1.533203,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:22.992+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",4660,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:29:22.992+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32749-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32749-1","32749-1",NA,NA,"PAMP","422","Mélida; Mélida","767270200","es","vascular","PAMP:vascular:32749-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matorral",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270201","Herniaria fruticosa L.",42.215306,-1.593738,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:22.127+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",6000,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:29:22.127+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32750-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32750-1","32750-1",NA,NA,"PAMP","422","Sierra del Yugo","767270201","es","vascular","PAMP:vascular:32750-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"barranco erosionado",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270203","Herniaria fruticosa L.",42.181977,-1.524415,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:16.352+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",2000,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:29:16.352+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32751-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32751-1","32751-1",NA,NA,"PAMP","422","Bardena Blanca, Los Aguilares","767270203","es","vascular","PAMP:vascular:32751-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270204","Herniaria fruticosa L.",42.218349,-1.529069,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:11.572+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",1500,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:29:11.572+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32752-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32752-1","32752-1",NA,NA,"PAMP","422","Los Molares","767270204","es","vascular","PAMP:vascular:32752-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matorral sobre Yeso",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270205","Herniaria fruticosa L.",42.218349,-1.529069,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:20.541+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",1500,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:29:20.541+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32753-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32753-1","32753-1",NA,NA,"PAMP","422","Los Molares","767270205","es","vascular","PAMP:vascular:32753-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767270206","Herniaria fruticosa L.",42.211019,-1.467225,"cdc,gass84,rdativ,txmathi,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:08.626+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",4500,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2011-05-11T00:00:00.000+00:00","2026-04-24T07:29:08.626+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:32754-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:32754-1","32754-1",NA,NA,"PAMP","422","Bardenas Reales; Bardena Blanca, Polígono de Tiro","767270206","es","vascular","PAMP:vascular:32754-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"matorral",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767276559","Herniaria fruticosa L.",42.238445,-1.758623,"cdc,gass84,rdativ,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:29:15.476+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",4533,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2010-08-05T13:11:16.000+00:00","2026-04-24T07:29:15.476+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:9287-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:9287-1","9287-1",NA,NA,"PAMP","422","Milagro; Milagro","767276559","es","vascular","PAMP:vascular:9287-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"M. Imas, actualización nomenclatura ´ex oficio´",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monte-yesos",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767276560","Herniaria fruticosa L.",42.238445,-1.758623,"cdc,gass84,rdativ,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:28:55.927+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",4533,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2009-01-23T09:03:07.000+00:00","2026-04-24T07:28:55.927+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:9288-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:9288-1","9288-1",NA,NA,"PAMP","422","Milagro; Milagro","767276560","es","vascular","PAMP:vascular:9288-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monte",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767276561","Herniaria fruticosa L.",42.238445,-1.758623,"cdc,gass84,rdativ,osiic,incomis,inmafu","d7c78847-d662-44c4-a550-5a812dbcc71b","2f390a80-56f3-11da-880b-b8a03c50a862","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862","ES","EML","2026-04-17T19:28:39.449+00:00","2026-04-24T07:28:53.189+00:00",416,"PRESERVED_SPECIMEN",1,"PRESENT",7769858,6,7707728,220,422,2518,3085796,7769858,7769858,"Herniaria fruticosa L.","Plantae","Tracheophyta","Caryophyllales","Caryophyllaceae","Herniaria","Herniaria fruticosa","Herniaria","fruticosa","SPECIES","ACCEPTED",4533,1,0,"EUROPE","Na",NA,NA,NA,NA,NA,NA,"2009-01-23T09:03:07.000+00:00","2026-04-24T07:28:53.189+00:00","http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"PAMP:vascular:9289-1","none","none",FALSE,NA,NA,"C.Ursúa","none","WGS84","Magnoliopsida","ES","none","none","EUROPE","Spain","EUROPE","PAMP:vascular:9289-1","9289-1",NA,NA,"PAMP","422","Milagro; Milagro","767276561","es","vascular","PAMP:vascular:9289-1",NA,"Herniaria fruticosa L.","cb850a57-5506-41a2-97b6-8906453d7c4e",NA,"Herbarium specimen",NA,NA,NA,NA,NA,NA,NA,"C.Ursúa",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monte-dehesa",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
